property_id,location,property_type,bedrooms,bathrooms,area_sqft,price_lakhs,price_per_sqft,year_built,property_age,status,furnishing,parking,city,date_listed,date_sold,days_on_market,listing_month,listing_quarter,listing_year
1729,Electronic City,Independent House,2,1,562,31.8,5658.77,2023,1,Sold,Unfurnished,0,Bangalore,2022-07-30,2023-01-21,175.0,7,3,2022
1730,Sarjapur Road,Apartment,3,1,856,51.85,6057.13,2008,16,Sold,Unfurnished,2,Bangalore,2022-02-26,2022-04-23,56.0,2,1,2022
1731,Whitefield,Apartment,2,3,3859,242.26,6277.91,2009,15,Sold,Semi-Furnished,1,Bangalore,2023-05-23,2023-11-01,162.0,5,2,2023
1732,Yelahanka,Villa,2,3,3676,203.03,5523.2,2008,16,Sold,Unfurnished,0,Bangalore,2022-12-07,2023-04-13,127.0,12,4,2022
1733,Yelahanka,Plot,1,3,1364,77.77,5701.29,2020,4,Under Negotiation,Furnished,1,Bangalore,2022-09-19,,,9,3,2022
1734,Whitefield,Apartment,2,3,1039,77.64,7472.62,2003,21,Under Negotiation,Furnished,1,Bangalore,2022-03-15,,,3,1,2022
1735,Bannerghatta Road,Apartment,2,2,2395,145.12,6059.17,2016,8,Sold,Furnished,1,Bangalore,2022-04-29,2022-07-17,79.0,4,2,2022
1736,Sarjapur Road,Apartment,5,1,3302,228.06,6906.76,2009,15,Sold,Unfurnished,2,Bangalore,2023-12-17,2024-02-05,50.0,12,4,2023
1737,Bannerghatta Road,Apartment,2,1,1251,73.58,5881.96,2000,24,Available,Semi-Furnished,2,Bangalore,2022-01-24,,,1,1,2022
1738,Sarjapur Road,Villa,2,2,1517,97.85,6450.24,2010,14,Available,Furnished,0,Bangalore,2023-12-30,,,12,4,2023
1739,HSR Layout,Independent House,3,2,741,47.81,6451.94,2005,19,Sold,Furnished,1,Bangalore,2023-02-19,2023-03-21,30.0,2,1,2023
1740,Yelahanka,Apartment,3,4,2987,173.71,5815.49,2017,7,Sold,Unfurnished,1,Bangalore,2022-06-27,2022-10-15,110.0,6,2,2022
1741,Sarjapur Road,Apartment,2,2,1765,133.62,7570.42,2013,11,Sold,Furnished,1,Bangalore,2022-12-08,2023-06-03,177.0,12,4,2022
1742,Electronic City,Apartment,3,2,2298,113.0,4917.14,2003,21,Available,Semi-Furnished,1,Bangalore,2022-04-05,,,4,2,2022
1743,Whitefield,Villa,3,2,3694,235.61,6378.21,2014,10,Sold,Semi-Furnished,1,Bangalore,2023-02-06,2023-05-11,94.0,2,1,2023
1744,Whitefield,Apartment,3,2,554,39.9,7202.7,2001,23,Sold,Furnished,1,Bangalore,2023-12-25,2024-02-11,48.0,12,4,2023
1745,Whitefield,Apartment,1,4,839,60.47,7207.3,2024,0,Sold,Unfurnished,2,Bangalore,2023-05-02,2023-09-05,126.0,5,2,2023
1746,Jayanagar,Villa,2,4,2530,165.21,6530.2,2010,14,Under Negotiation,Furnished,2,Bangalore,2023-11-01,,,11,4,2023
1747,Jayanagar,Apartment,3,3,2625,186.78,7115.43,2022,2,Sold,Unfurnished,1,Bangalore,2022-11-13,2023-03-18,125.0,11,4,2022
1748,Indiranagar,Independent House,2,4,3346,245.97,7351.29,2022,2,Sold,Semi-Furnished,0,Bangalore,2023-07-07,2023-10-03,88.0,7,3,2023
1749,Sarjapur Road,Apartment,2,2,744,42.9,5765.79,2007,17,Available,Furnished,0,Bangalore,2022-05-13,,,5,2,2022
1750,Electronic City,Independent House,2,2,2840,169.97,5985.03,2012,12,Available,Unfurnished,1,Bangalore,2023-12-14,,,12,4,2023
1751,Jayanagar,Apartment,3,2,1065,75.38,7078.05,2009,15,Available,Semi-Furnished,2,Bangalore,2023-07-04,,,7,3,2023
1752,Hebbal,Villa,4,2,785,56.39,7183.23,2021,3,Sold,Semi-Furnished,0,Bangalore,2023-06-04,2023-08-29,86.0,6,2,2023
1753,Indiranagar,Apartment,2,2,2304,209.86,9108.64,2023,1,Sold,Furnished,2,Bangalore,2022-06-29,2022-07-16,17.0,6,2,2022
1754,Indiranagar,Apartment,2,3,907,70.99,7827.01,2012,12,Available,Unfurnished,1,Bangalore,2023-10-28,,,10,4,2023
1755,Whitefield,Apartment,1,3,547,35.84,6552.27,2015,9,Sold,Semi-Furnished,1,Bangalore,2023-05-01,2023-05-19,18.0,5,2,2023
1756,HSR Layout,Apartment,2,2,2311,146.45,6337.07,2013,11,Available,Furnished,0,Bangalore,2023-08-21,,,8,3,2023
1757,Yelahanka,Villa,5,2,3559,224.75,6314.99,2020,4,Sold,Semi-Furnished,1,Bangalore,2023-10-22,2023-12-11,50.0,10,4,2023
1758,Marathahalli,Apartment,1,2,3640,233.64,6418.68,2008,16,Sold,Furnished,1,Bangalore,2022-03-25,2022-05-21,57.0,3,1,2022
1759,Bannerghatta Road,Apartment,2,3,3787,211.73,5591.08,2006,18,Available,Semi-Furnished,2,Bangalore,2023-08-31,,,8,3,2023
1760,Koramangala,Apartment,3,1,2464,179.72,7294.03,2007,17,Sold,Furnished,0,Bangalore,2022-11-04,2023-02-21,109.0,11,4,2022
1761,Whitefield,Apartment,3,1,1277,88.55,6934.42,2014,10,Available,Furnished,1,Bangalore,2023-05-06,,,5,2,2023
1762,Electronic City,Apartment,4,3,2397,132.66,5534.25,2023,1,Sold,Furnished,0,Bangalore,2023-01-23,2023-06-16,144.0,1,1,2023
1763,Bannerghatta Road,Villa,2,3,1768,96.86,5478.76,2013,11,Available,Unfurnished,1,Bangalore,2022-08-27,,,8,3,2022
1764,Koramangala,Independent House,3,1,2657,224.19,8437.67,2014,10,Sold,Semi-Furnished,1,Bangalore,2022-09-06,2022-09-29,23.0,9,3,2022
1765,Whitefield,Apartment,2,1,3131,178.48,5700.5,2018,6,Available,Furnished,1,Bangalore,2022-09-11,,,9,3,2022
1766,Whitefield,Plot,3,2,3278,212.23,6474.5,2013,11,Sold,Furnished,1,Bangalore,2022-08-09,2022-12-07,120.0,8,3,2022
1767,Electronic City,Apartment,1,3,2434,147.49,6059.53,2011,13,Sold,Furnished,2,Bangalore,2023-03-17,2023-05-01,45.0,3,1,2023
1768,Indiranagar,Villa,2,2,1845,134.77,7304.56,2023,1,Sold,Furnished,1,Bangalore,2022-11-18,2023-01-31,74.0,11,4,2022
1769,Indiranagar,Apartment,3,4,2782,216.36,7776.99,2023,1,Sold,Semi-Furnished,1,Bangalore,2023-07-08,2023-10-24,108.0,7,3,2023
1770,BTM Layout,Apartment,2,1,1858,116.72,6281.98,2024,0,Sold,Furnished,0,Bangalore,2022-05-25,2022-07-30,66.0,5,2,2022
1771,Marathahalli,Villa,3,2,1431,84.11,5877.82,2018,6,Sold,Semi-Furnished,1,Bangalore,2023-06-08,2023-08-13,66.0,6,2,2023
1772,Koramangala,Apartment,2,3,2820,231.15,8196.86,2002,22,Sold,Semi-Furnished,1,Bangalore,2022-08-22,2022-11-13,83.0,8,3,2022
1773,Hebbal,Apartment,2,1,2952,196.65,6661.65,2019,5,Sold,Furnished,1,Bangalore,2023-03-23,2023-04-20,28.0,3,1,2023
1774,Sarjapur Road,Apartment,2,2,1572,117.83,7495.79,2005,19,Available,Unfurnished,1,Bangalore,2023-10-03,,,10,4,2023
1775,Sarjapur Road,Apartment,2,2,1620,95.97,5923.94,2007,17,Sold,Unfurnished,1,Bangalore,2022-09-08,2022-10-21,43.0,9,3,2022
1776,Electronic City,Apartment,3,3,1056,65.51,6203.27,2017,7,Sold,Semi-Furnished,1,Bangalore,2022-09-18,2022-11-23,66.0,9,3,2022
1777,Koramangala,Apartment,2,2,1507,119.68,7941.8,2016,8,Sold,Unfurnished,2,Bangalore,2023-12-27,2024-02-29,64.0,12,4,2023
1778,HSR Layout,Apartment,2,2,3168,238.81,7538.3,2018,6,Sold,Semi-Furnished,1,Bangalore,2022-07-25,2022-08-26,32.0,7,3,2022
1779,Sarjapur Road,Apartment,2,3,3330,205.18,6161.41,2018,6,Sold,Furnished,1,Bangalore,2022-06-08,2022-07-10,32.0,6,2,2022
1780,Bannerghatta Road,Apartment,2,2,3663,239.58,6540.58,2016,8,Sold,Furnished,1,Bangalore,2023-03-03,2023-06-16,105.0,3,1,2023
1781,Koramangala,Apartment,2,4,3880,348.4,8979.38,2018,6,Sold,Unfurnished,1,Bangalore,2023-06-17,2023-11-09,145.0,6,2,2023
1782,Hebbal,Apartment,1,2,1172,76.6,6535.47,2011,13,Sold,Semi-Furnished,2,Bangalore,2022-02-03,2022-05-08,94.0,2,1,2022
1783,HSR Layout,Apartment,4,3,3260,252.4,7742.33,2001,23,Sold,Furnished,0,Bangalore,2022-11-14,2022-12-17,33.0,11,4,2022
1784,Koramangala,Villa,3,1,1241,115.94,9342.47,2015,9,Sold,Furnished,1,Bangalore,2022-07-26,2022-12-25,152.0,7,3,2022
1785,Jayanagar,Independent House,2,1,2667,201.31,7548.16,2008,16,Available,Semi-Furnished,1,Bangalore,2022-11-16,,,11,4,2022
1786,BTM Layout,Independent House,3,4,3197,185.35,5797.62,2015,9,Sold,Unfurnished,1,Bangalore,2023-10-21,2024-02-19,121.0,10,4,2023
1787,Electronic City,Independent House,3,2,3704,194.04,5238.64,2013,11,Under Negotiation,Furnished,1,Bangalore,2023-12-29,,,12,4,2023
1788,HSR Layout,Apartment,2,2,1697,130.16,7670.28,2022,2,Sold,Furnished,1,Bangalore,2022-02-28,2022-07-25,147.0,2,1,2022
1789,Electronic City,Apartment,3,4,3756,179.12,4768.98,2014,10,Available,Unfurnished,1,Bangalore,2022-02-20,,,2,1,2022
1790,Jayanagar,Villa,3,1,704,47.76,6783.54,2003,21,Sold,Furnished,1,Bangalore,2022-05-15,2022-08-27,104.0,5,2,2022
1791,BTM Layout,Villa,3,2,3240,173.19,5345.46,2007,17,Sold,Furnished,1,Bangalore,2023-08-29,2023-09-15,17.0,8,3,2023
1792,Hebbal,Apartment,3,4,2945,161.18,5473.03,2015,9,Sold,Unfurnished,1,Bangalore,2022-09-17,2023-02-09,145.0,9,3,2022
1793,Koramangala,Villa,2,2,1833,172.44,9407.43,2007,17,Available,Furnished,1,Bangalore,2022-11-09,,,11,4,2022
1794,HSR Layout,Apartment,4,2,2545,193.84,7616.68,2013,11,Sold,Semi-Furnished,2,Bangalore,2022-09-17,2023-03-14,178.0,9,3,2022
1795,Marathahalli,Apartment,5,1,3687,265.77,7208.22,2019,5,Sold,Furnished,1,Bangalore,2023-04-18,2023-09-15,150.0,4,2,2023
1796,Yelahanka,Villa,3,3,768,44.3,5768.51,2011,13,Under Negotiation,Semi-Furnished,2,Bangalore,2022-03-04,,,3,1,2022
1797,HSR Layout,Independent House,3,3,2654,164.72,6206.44,2006,18,Available,Semi-Furnished,0,Bangalore,2022-03-05,,,3,1,2022
1798,Marathahalli,Apartment,2,2,628,42.56,6777.78,2005,19,Sold,Furnished,1,Bangalore,2023-04-30,2023-07-05,66.0,4,2,2023
1799,Whitefield,Villa,4,2,2471,170.17,6886.54,2008,16,Under Negotiation,Unfurnished,1,Bangalore,2022-09-28,,,9,3,2022
1800,Yelahanka,Villa,5,2,1549,90.59,5848.35,2007,17,Under Negotiation,Semi-Furnished,0,Bangalore,2023-01-02,,,1,1,2023
1801,Bannerghatta Road,Apartment,4,2,3363,207.92,6182.48,2012,12,Sold,Unfurnished,1,Bangalore,2022-05-14,2022-11-03,173.0,5,2,2022
1802,Bannerghatta Road,Apartment,2,2,1764,121.05,6862.44,2023,1,Under Negotiation,Furnished,1,Bangalore,2022-01-02,,,1,1,2022
1803,Marathahalli,Villa,2,2,2797,193.32,6911.58,2018,6,Available,Unfurnished,1,Bangalore,2023-02-02,,,2,1,2023
1804,Indiranagar,Apartment,3,2,3978,361.54,9088.38,2013,11,Sold,Furnished,0,Bangalore,2022-01-02,2022-05-01,119.0,1,1,2022
1805,BTM Layout,Independent House,1,2,3941,241.11,6118.01,2001,23,Available,Unfurnished,1,Bangalore,2022-05-09,,,5,2,2022
1806,Electronic City,Independent House,5,1,3380,187.0,5532.5,2013,11,Sold,Furnished,1,Bangalore,2022-09-26,2023-03-01,156.0,9,3,2022
1807,HSR Layout,Villa,3,4,3386,233.68,6901.49,2009,15,Available,Unfurnished,1,Bangalore,2022-11-04,,,11,4,2022
1808,Whitefield,Independent House,2,4,520,39.42,7580.2,2007,17,Available,Semi-Furnished,1,Bangalore,2023-03-30,,,3,1,2023
1809,Hebbal,Apartment,4,1,3674,204.54,5567.2,2012,12,Sold,Semi-Furnished,0,Bangalore,2023-04-27,2023-09-09,135.0,4,2,2023
1810,Hebbal,Villa,4,3,2719,169.77,6243.74,2004,20,Sold,Furnished,0,Bangalore,2023-01-25,2023-06-22,148.0,1,1,2023
1811,HSR Layout,Villa,3,2,506,35.29,6974.65,2018,6,Sold,Furnished,0,Bangalore,2022-10-14,2023-01-28,106.0,10,4,2022
1812,Marathahalli,Villa,3,2,2662,174.08,6539.61,2023,1,Available,Furnished,1,Bangalore,2023-11-26,,,11,4,2023
1813,Jayanagar,Apartment,1,1,2276,144.59,6352.78,2007,17,Sold,Semi-Furnished,2,Bangalore,2022-08-08,2022-09-29,52.0,8,3,2022
1814,Sarjapur Road,Apartment,2,2,2672,158.0,5913.14,2005,19,Sold,Furnished,2,Bangalore,2023-12-08,2024-01-28,51.0,12,4,2023
1815,Koramangala,Apartment,3,2,3316,306.98,9257.65,2006,18,Sold,Unfurnished,1,Bangalore,2023-07-21,2023-08-18,28.0,7,3,2023
1816,HSR Layout,Villa,2,1,1791,135.34,7556.57,2009,15,Sold,Semi-Furnished,1,Bangalore,2023-02-05,2023-03-07,30.0,2,1,2023
1817,Bannerghatta Road,Apartment,2,3,1212,64.2,5296.97,2023,1,Sold,Semi-Furnished,1,Bangalore,2023-10-25,2024-01-31,98.0,10,4,2023
1818,Electronic City,Villa,2,3,3534,184.2,5212.25,2009,15,Sold,Semi-Furnished,1,Bangalore,2023-08-11,2023-10-10,60.0,8,3,2023
1819,Koramangala,Apartment,2,2,3184,252.66,7935.24,2015,9,Sold,Furnished,1,Bangalore,2022-08-03,2022-11-21,110.0,8,3,2022
1820,Sarjapur Road,Apartment,2,2,2026,130.28,6430.45,2005,19,Under Negotiation,Furnished,0,Bangalore,2022-11-03,,,11,4,2022
1821,BTM Layout,Apartment,2,2,598,35.15,5878.29,2018,6,Sold,Semi-Furnished,2,Bangalore,2023-12-29,2024-02-13,46.0,12,4,2023
1822,Yelahanka,Apartment,2,3,1982,101.94,5143.3,2009,15,Available,Furnished,2,Bangalore,2023-09-25,,,9,3,2023
1823,Marathahalli,Apartment,3,3,635,39.34,6195.34,2015,9,Sold,Semi-Furnished,1,Bangalore,2022-02-20,2022-03-09,17.0,2,1,2022
1824,Hebbal,Apartment,2,2,3428,217.05,6331.75,2022,2,Available,Furnished,0,Bangalore,2022-11-08,,,11,4,2022
1825,Electronic City,Apartment,4,2,1825,98.93,5420.61,2003,21,Sold,Unfurnished,2,Bangalore,2022-09-10,2023-01-26,138.0,9,3,2022
1826,Jayanagar,Apartment,3,2,2155,151.66,7037.43,2018,6,Sold,Semi-Furnished,2,Bangalore,2023-07-08,2023-09-01,55.0,7,3,2023
1827,Sarjapur Road,Villa,2,3,1814,136.28,7512.62,2005,19,Sold,Furnished,1,Bangalore,2023-08-14,2023-10-12,59.0,8,3,2023
1828,Hebbal,Villa,1,1,976,58.84,6028.89,2012,12,Available,Furnished,1,Bangalore,2023-04-04,,,4,2,2023
1829,Yelahanka,Apartment,2,3,2477,138.25,5581.53,2007,17,Sold,Semi-Furnished,0,Bangalore,2022-06-07,2022-08-26,80.0,6,2,2022
1830,Sarjapur Road,Independent House,3,1,620,37.6,6065.06,2019,5,Sold,Unfurnished,1,Bangalore,2023-03-05,2023-04-16,42.0,3,1,2023
1831,Whitefield,Apartment,2,2,3939,262.88,6673.67,2005,19,Sold,Semi-Furnished,1,Bangalore,2023-05-29,2023-10-17,141.0,5,2,2023
1832,Yelahanka,Villa,3,2,3460,172.6,4988.31,2022,2,Under Negotiation,Semi-Furnished,1,Bangalore,2022-01-18,,,1,1,2022
1833,Marathahalli,Apartment,3,2,640,43.15,6741.67,2019,5,Available,Unfurnished,1,Bangalore,2022-12-17,,,12,4,2022
1834,Hebbal,Apartment,3,4,892,54.69,6131.18,2009,15,Available,Semi-Furnished,1,Bangalore,2022-01-15,,,1,1,2022
1835,Bannerghatta Road,Apartment,3,2,2028,134.1,6612.65,2001,23,Available,Unfurnished,0,Bangalore,2023-04-14,,,4,2,2023
1836,Marathahalli,Apartment,1,1,761,53.39,7016.3,2004,20,Sold,Furnished,2,Bangalore,2023-05-16,2023-06-12,27.0,5,2,2023
1837,Bannerghatta Road,Villa,2,3,2021,128.02,6334.64,2020,4,Available,Furnished,1,Bangalore,2023-10-12,,,10,4,2023
1838,Electronic City,Apartment,4,2,1992,100.96,5068.3,2021,3,Sold,Semi-Furnished,1,Bangalore,2023-12-03,2024-02-28,87.0,12,4,2023
1839,Indiranagar,Villa,2,2,3505,312.13,8905.39,2007,17,Available,Semi-Furnished,1,Bangalore,2022-02-13,,,2,1,2022
1840,Hebbal,Villa,4,1,1730,125.03,7227.17,2017,7,Available,Furnished,0,Bangalore,2023-02-28,,,2,1,2023
1841,BTM Layout,Independent House,2,2,3905,258.44,6618.19,2020,4,Available,Semi-Furnished,1,Bangalore,2023-12-30,,,12,4,2023
1842,Whitefield,Apartment,2,2,1676,123.1,7345.08,2006,18,Sold,Semi-Furnished,0,Bangalore,2022-03-23,2022-04-12,20.0,3,1,2022
1843,Whitefield,Independent House,3,1,3557,236.96,6661.77,2005,19,Sold,Unfurnished,2,Bangalore,2023-02-07,2023-05-05,87.0,2,1,2023
1844,Hebbal,Apartment,3,3,3066,211.4,6895.1,2008,16,Sold,Semi-Furnished,1,Bangalore,2022-05-08,2022-09-04,119.0,5,2,2022
1845,BTM Layout,Apartment,3,2,2613,142.61,5457.73,2001,23,Under Negotiation,Unfurnished,1,Bangalore,2022-02-05,,,2,1,2022
1846,Indiranagar,Apartment,2,2,1740,121.45,6980.07,2001,23,Under Negotiation,Unfurnished,2,Bangalore,2022-03-21,,,3,1,2022
1847,Indiranagar,Independent House,4,3,922,70.6,7657.09,2003,21,Sold,Unfurnished,0,Bangalore,2022-11-14,2023-04-18,155.0,11,4,2022
1848,Yelahanka,Apartment,2,2,2449,129.66,5294.21,2004,20,Available,Semi-Furnished,1,Bangalore,2023-05-21,,,5,2,2023
1849,Yelahanka,Apartment,1,4,2220,141.72,6383.82,2010,14,Available,Furnished,2,Bangalore,2022-02-25,,,2,1,2022
1850,Jayanagar,Apartment,4,2,2830,167.95,5934.57,2022,2,Sold,Semi-Furnished,1,Bangalore,2023-12-15,2024-05-30,167.0,12,4,2023
1851,Jayanagar,Villa,2,2,2154,168.24,7810.42,2006,18,Under Negotiation,Furnished,1,Bangalore,2022-09-29,,,9,3,2022
1852,Indiranagar,Villa,2,3,3247,276.59,8518.32,2011,13,Sold,Semi-Furnished,2,Bangalore,2023-02-12,2023-05-30,107.0,2,1,2023
1853,Whitefield,Plot,5,2,2837,172.36,6075.36,2008,16,Sold,Furnished,1,Bangalore,2022-11-14,2023-04-17,154.0,11,4,2022
1854,Hebbal,Apartment,2,3,3030,194.91,6432.53,2003,21,Sold,Furnished,1,Bangalore,2023-01-27,2023-05-23,116.0,1,1,2023
1855,Koramangala,Apartment,3,3,2824,222.86,7891.61,2002,22,Sold,Furnished,2,Bangalore,2022-09-25,2023-02-26,154.0,9,3,2022
1856,Koramangala,Apartment,2,1,1961,169.77,8657.43,2006,18,Sold,Furnished,2,Bangalore,2023-10-09,2023-12-24,76.0,10,4,2023
1857,Marathahalli,Villa,1,3,1147,80.99,7061.18,2021,3,Sold,Furnished,2,Bangalore,2022-07-15,2022-08-14,30.0,7,3,2022
1858,Marathahalli,Apartment,2,3,1346,87.67,6513.3,2005,19,Available,Semi-Furnished,1,Bangalore,2022-01-02,,,1,1,2022
1859,Bannerghatta Road,Villa,3,3,527,32.48,6163.18,2015,9,Sold,Furnished,1,Bangalore,2022-01-29,2022-07-19,171.0,1,1,2022
1860,Marathahalli,Apartment,1,3,2852,199.96,7011.31,2021,3,Available,Unfurnished,1,Bangalore,2023-04-27,,,4,2,2023
1861,Marathahalli,Apartment,4,3,1921,138.17,7192.57,2006,18,Sold,Furnished,1,Bangalore,2023-07-12,2023-10-24,104.0,7,3,2023
1862,Marathahalli,Villa,1,3,1653,97.93,5924.39,2010,14,Available,Furnished,1,Bangalore,2023-07-16,,,7,3,2023
1863,Hebbal,Apartment,1,2,1083,61.45,5673.6,2014,10,Sold,Furnished,1,Bangalore,2022-04-16,2022-10-06,173.0,4,2,2022
1864,Electronic City,Plot,2,2,3202,177.12,5531.69,2019,5,Sold,Unfurnished,1,Bangalore,2022-10-23,2023-01-08,77.0,10,4,2022
1865,Whitefield,Villa,2,4,3163,196.95,6226.76,2015,9,Sold,Unfurnished,1,Bangalore,2022-02-28,2022-06-24,116.0,2,1,2022
1866,BTM Layout,Apartment,4,3,1875,127.59,6805.01,2016,8,Available,Furnished,1,Bangalore,2023-04-25,,,4,2,2023
1867,Jayanagar,Plot,2,2,587,43.22,7363.7,2024,0,Sold,Unfurnished,1,Bangalore,2022-10-28,2023-03-09,132.0,10,4,2022
1868,HSR Layout,Apartment,2,1,2974,242.29,8146.9,2001,23,Available,Semi-Furnished,1,Bangalore,2022-09-20,,,9,3,2022
1869,Marathahalli,Apartment,2,3,1295,75.09,5798.29,2010,14,Sold,Furnished,1,Bangalore,2022-08-30,2022-10-25,56.0,8,3,2022
1870,Whitefield,Apartment,4,1,3738,282.07,7545.89,2014,10,Sold,Semi-Furnished,0,Bangalore,2023-06-02,2023-07-17,45.0,6,2,2023
1871,Jayanagar,Apartment,1,3,2528,160.84,6362.35,2012,12,Sold,Unfurnished,1,Bangalore,2022-12-29,2023-03-03,64.0,12,4,2022
1872,Koramangala,Apartment,3,2,1302,118.18,9076.72,2002,22,Sold,Furnished,1,Bangalore,2023-09-07,2023-10-24,47.0,9,3,2023
1873,Koramangala,Villa,1,3,3374,305.71,9060.67,2016,8,Sold,Furnished,1,Bangalore,2022-04-22,2022-05-21,29.0,4,2,2022
1874,Bannerghatta Road,Apartment,2,3,2997,178.39,5952.35,2001,23,Available,Furnished,2,Bangalore,2022-05-06,,,5,2,2022
1875,Yelahanka,Apartment,2,2,2078,111.78,5379.38,2005,19,Sold,Unfurnished,0,Bangalore,2023-09-09,2024-02-14,158.0,9,3,2023
1876,Electronic City,Plot,2,1,3589,219.56,6117.61,2014,10,Available,Semi-Furnished,1,Bangalore,2023-10-23,,,10,4,2023
1877,BTM Layout,Apartment,2,1,2959,180.7,6106.73,2022,2,Sold,Unfurnished,1,Bangalore,2022-02-15,2022-04-19,63.0,2,1,2022
1878,Koramangala,Villa,5,3,3526,276.55,7843.23,2023,1,Available,Furnished,1,Bangalore,2023-06-28,,,6,2,2023
1879,Hebbal,Apartment,2,3,1992,128.64,6457.66,2015,9,Sold,Furnished,0,Bangalore,2022-11-26,2023-04-10,135.0,11,4,2022
1880,Jayanagar,Villa,2,2,2715,201.55,7423.73,2002,22,Sold,Semi-Furnished,2,Bangalore,2022-08-09,2022-09-02,24.0,8,3,2022
1881,BTM Layout,Apartment,2,2,2029,122.39,6032.11,2011,13,Sold,Furnished,1,Bangalore,2022-02-07,2022-06-08,121.0,2,1,2022
1882,Jayanagar,Apartment,4,2,1737,105.6,6079.24,2002,22,Sold,Semi-Furnished,1,Bangalore,2022-01-05,2022-05-05,120.0,1,1,2022
1883,Electronic City,Apartment,3,1,2759,159.01,5763.27,2013,11,Sold,Furnished,1,Bangalore,2023-02-24,2023-06-16,112.0,2,1,2023
1884,Koramangala,Apartment,2,2,1413,126.54,8955.36,2014,10,Sold,Furnished,1,Bangalore,2023-01-15,2023-04-29,104.0,1,1,2023
1885,BTM Layout,Apartment,3,3,1269,65.84,5188.31,2018,6,Available,Semi-Furnished,0,Bangalore,2023-07-15,,,7,3,2023
1886,Indiranagar,Apartment,3,2,1448,111.78,7719.49,2020,4,Under Negotiation,Furnished,0,Bangalore,2022-05-23,,,5,2,2022
1887,Whitefield,Villa,2,4,3090,213.14,6897.64,2004,20,Sold,Unfurnished,0,Bangalore,2022-01-25,2022-04-15,80.0,1,1,2022
1888,Electronic City,Apartment,4,2,1331,66.34,4984.15,2024,0,Sold,Unfurnished,1,Bangalore,2023-01-30,2023-02-14,15.0,1,1,2023
1889,Jayanagar,Villa,1,4,2490,196.08,7874.54,2019,5,Available,Unfurnished,1,Bangalore,2023-03-13,,,3,1,2023
1890,BTM Layout,Villa,1,2,2120,143.74,6780.3,2024,0,Sold,Furnished,1,Bangalore,2023-09-08,2023-10-04,26.0,9,3,2023
1891,Koramangala,Apartment,3,3,2232,201.22,9015.3,2004,20,Sold,Unfurnished,1,Bangalore,2022-05-26,2022-10-02,129.0,5,2,2022
1892,Marathahalli,Apartment,3,1,3137,200.61,6395.07,2009,15,Sold,Furnished,2,Bangalore,2022-05-15,2022-08-20,97.0,5,2,2022
1893,Hebbal,Apartment,2,1,1782,124.46,6984.21,2020,4,Sold,Furnished,1,Bangalore,2022-07-11,2022-10-01,82.0,7,3,2022
1894,Jayanagar,Villa,2,2,3379,212.28,6282.46,2021,3,Sold,Furnished,1,Bangalore,2022-04-07,2022-08-26,141.0,4,2,2022
1895,Electronic City,Independent House,3,3,3717,190.89,5135.7,2020,4,Under Negotiation,Unfurnished,1,Bangalore,2023-10-11,,,10,4,2023
1896,Hebbal,Independent House,1,4,2321,133.8,5764.67,2001,23,Available,Furnished,1,Bangalore,2023-07-27,,,7,3,2023
1897,Marathahalli,Villa,1,1,1684,97.97,5817.69,2009,15,Sold,Unfurnished,2,Bangalore,2022-08-28,2022-09-12,15.0,8,3,2022
1898,Electronic City,Villa,4,1,2648,124.7,4709.26,2000,24,Sold,Furnished,1,Bangalore,2022-09-11,2023-02-15,157.0,9,3,2022
1899,HSR Layout,Apartment,2,4,2993,221.23,7391.57,2014,10,Available,Semi-Furnished,1,Bangalore,2022-10-05,,,10,4,2022
1900,Jayanagar,Villa,3,3,3371,229.08,6795.51,2017,7,Available,Furnished,2,Bangalore,2023-01-26,,,1,1,2023
1901,BTM Layout,Independent House,2,1,2346,134.32,5725.32,2000,24,Sold,Semi-Furnished,0,Bangalore,2022-05-29,2022-08-01,64.0,5,2,2022
1902,Koramangala,Villa,3,1,3782,362.69,9589.83,2017,7,Sold,Furnished,2,Bangalore,2022-08-10,2022-11-22,104.0,8,3,2022
1903,Marathahalli,Apartment,3,2,2948,175.51,5953.65,2000,24,Sold,Unfurnished,1,Bangalore,2023-05-07,2023-07-06,60.0,5,2,2023
1904,Indiranagar,Apartment,3,4,2300,175.32,7622.45,2001,23,Available,Unfurnished,1,Bangalore,2023-10-05,,,10,4,2023
1905,HSR Layout,Apartment,3,2,1182,77.11,6523.72,2018,6,Sold,Unfurnished,1,Bangalore,2022-07-01,2022-08-01,31.0,7,3,2022
1906,Electronic City,Apartment,2,1,3632,204.72,5636.54,2005,19,Sold,Unfurnished,1,Bangalore,2023-05-10,2023-09-01,114.0,5,2,2023
1907,Hebbal,Independent House,2,2,770,45.39,5894.88,2004,20,Sold,Unfurnished,1,Bangalore,2022-11-24,2023-03-16,112.0,11,4,2022
1908,Marathahalli,Apartment,2,1,1561,100.14,6415.15,2021,3,Sold,Unfurnished,1,Bangalore,2023-09-05,2023-12-03,89.0,9,3,2023
1909,Electronic City,Villa,3,2,973,51.12,5253.38,2023,1,Sold,Semi-Furnished,2,Bangalore,2022-03-14,2022-08-07,146.0,3,1,2022
1910,Marathahalli,Plot,4,2,1757,116.76,6645.54,2018,6,Available,Unfurnished,1,Bangalore,2023-10-20,,,10,4,2023
